"CUSTOMER","BU","NSB_LAST","COST","NETBOOK","NOOFMFGR","INV_QTY","NOOFMTHPURCHASE","NOOFMTHPURCHASE_Q4","NOOFPART","NOOFAPFC3","CUST_LOSS","FSO","BSO"
"SILICONZ EMBEDDED SOLUTIONS LLP/BRANCH-INDIA","BRANCH-INDIA",3559.99687719572,2656.59473807479,3559.99687719572,1,1500,1,1,1,1,0,0,0
"CGA (HK) LTD/SPECIALTY-GREATERCHINA-RESELLER","SPECIALTY-GREATERCHINA-RESELLER",1980,1780.08,1980,1,6000,1,0,1,1,0,0,0
"MAJESTIC TRADING DEVELOPMENT C/BRANCH-SHENZHEN1","BRANCH-SHENZHEN1",14952,12479.585,12102,5,111500,5,3,6,3,1,0,0
"CITY SEMICOM CO., LTD./BRANCH-KOREA1","BRANCH-KOREA1",13678.387577890665,12627.608154258639,12027.1136574805612,2,48000,4,1,3,3,1,0,0
"WUXI BUCOMEC INTEGRATED CIRCUIT TECHNOLOGY CO.,LTD/BRANCH-SUZHOU","BRANCH-SUZHOU",4091.48923826652,3675.205,0,1,3100,1,0,1,1,0,0,0
"XIAN SHENSHI KUANGYE SCIENCE AND TECHNOLOGY CO., LTD/SPECIALTY-SEED-CENTRAL-NORTH","SPECIALTY-SEED-CENTRAL-NORTH",5396.39332648116,4033.99224726525,5396.39332648116,1,25,1,0,2,1,0,0,0
"SHANGHAI TENG CE INDUSTRIAL CO.,LTD/BRANCH-SHANGHAI2","BRANCH-SHANGHAI2",8460.1,7651.66483,1605,2,236068,2,2,13,7,1,0,0
"SHENZHEN KAIRUICHI TECHNOLOGY CO.,LTD/BRANCH-SHENZHEN1","BRANCH-SHENZHEN1",11760,10731,0,1,2100000,2,0,1,1,0,0,0
"HAIYUE HIGH-TECH BATTERY TECHNOLOGY (DALIAN) CO.,LTD/BRANCH-CHINA-NORTHEAST","BRANCH-CHINA-NORTHEAST",13200,11705.56,13200,1,4000,2,0,1,1,0,0,0
"CENTIMAX LIMITED/BRANCH-HONGKONG1","BRANCH-HONGKONG1",2015.602442880882,1722.22374988781,0,2,6100,2,0,2,2,0,0,0
"XIAMEN INTERACTIVE TECHNOLOGY/BRANCH-ZHEJIANG/FUJIAN","BRANCH-ZHEJIANG/FUJIAN",1263.41463414634,1014.11677753141,1263.41463414634,1,12000,1,0,1,1,0,0,0
"DUXAL GROUP LIMITED/BRANCH-SUZHOU","BRANCH-SUZHOU",66928.6,61618.35863,0,5,62733,3,1,7,6,1,0,0
"GIP (HK) C/O HOSSACK VN.( HOSSACK (VIETNAM) CO., LTD/BRANCH-TVIP","BRANCH-TVIP",3388,3038.42,3388,1,22000,1,1,1,1,0,0,0
"¿SHANGHAI XINGDENG INTELLIGENT TECHNOLOGY CO.,LTD./SPECIALTY-SEED-CENTRAL-NORTH","SPECIALTY-SEED-CENTRAL-NORTH",5157.34424498416,4880.266254337,5157.34424498416,1,500,1,1,1,1,0,0,0
"LUXE PRINTING CO., LTD./BRANCH-TAIPEI1","BRANCH-TAIPEI1",19202.4,18367.1712,22402.8,1,30240,8,3,1,1,1,0,0
"DOTOP TECHNOLOGY INC/BRANCH-TAIPEI2","BRANCH-TAIPEI2",3910,3703.92,0,1,4600,1,1,1,1,1,0,0
"SLIGHTING VIETNAM JOINT STOCK COMPANY/BRANCH-TVIP","BRANCH-TVIP",30275,26417.02096,19000,3,34503,4,0,8,3,1,0,0
"TEXAS INSTRUMENTS SINGAPORE PTE LTD/BRANCH-SINGAPORE","BRANCH-SINGAPORE",2176231.2,2090256.83088,2019281.000000000003638,1,18888,9,3,2,1,1,0,0
"SHENZHEN YAORONG TECHNOLOGY CO.,LTD./BRANCH-SHENZHEN2","BRANCH-SHENZHEN2",21210.09450711896,19305.44995878108,21210.09450711896,2,455000,2,0,3,1,0,0,0
"SHEN ZHEN XIN HONG KANG ELECTRONICS CO.,LTD/SPECIALTY-SEED-SOUTH","SPECIALTY-SEED-SOUTH",1020,648.8016,1020,1,1020,1,1,1,1,0,0,0
"THUNDERCOMM TECHNOLOGY CO., LTD./SPECIALTY-SEED-SOUTH","SPECIALTY-SEED-SOUTH",2696.327108443821,2461.914795756204,0,1,400,2,0,2,1,0,0,0
"SHANGHAI CHINGMU VISION TECHNOLOGY CO LTD/BRANCH-SHANGHAI1","BRANCH-SHANGHAI1",7563.8156465606383,5650.7615963329452,7447.40121117065,2,6003,2,0,3,2,1,0,0
"DAEHO I&T CO.,LTD/SPECIALTY-EXCELTECH","SPECIALTY-EXCELTECH",7440,6664.8,464716.4,1,30000,1,1,1,1,0,0,0
"GOLDKING MOULD INDUSTRIAL LIMITED/BRANCH-SHENZHEN2","BRANCH-SHENZHEN2",1982.86028925923,1222.89993392556,1982.86028925923,1,1000,1,0,1,1,0,0,0
"ORION SEMICONDUCTOR LIMITED/SPECIALTY-GREATERCHINA-RESELLER","SPECIALTY-GREATERCHINA-RESELLER",4700,4124.8,-17150,1,20000,1,1,1,1,0,0,0
"ZHENGZHOU YUNYONG TECHNOLOGY C/BRANCH-BEIJING1","BRANCH-BEIJING1",149560.4,127294.255,38657.000000000000057,13,813500,9,3,54,17,1,0,0
"BEIJING HANTONGJIYE TECHNOLOGY CO., LTD/BRANCH-BEIJING2","BRANCH-BEIJING2",326731.07,296912.32049,27150,7,203658,5,0,27,14,0,0,0
"ETS CO., LTD/SPECIALTY-EXCELTECH","SPECIALTY-EXCELTECH",64324.4,59865.7916,-14408.8,1,400,2,0,2,1,0,0,0
"ZHIZHENGHUANG (SHANGHAI) INFOMATION TECHNOLOGY CO.,LTD/BRANCH-SHANGHAI1","BRANCH-SHANGHAI1",51767.77313702299,47230.45424712676,1347.484904078087,1,6130,3,1,3,2,0,0,0
"SNJ/BRANCH-KOREA1","BRANCH-KOREA1",55452.560816398021,51549.83735787336,55452.560816398021,1,34000,3,0,2,1,0,0,0
"CITADEL NY, INC./BRANCH-SINGAPORE","BRANCH-SINGAPORE",5265,4982.73634,0,1,1,1,0,1,1,0,0,0
"DYNAPACK INTERNATIONAL TECHNOLOGY CORPORATION/SPECIALTY-ATM-TAIWAN","SPECIALTY-ATM-TAIWAN",5791.8,5583.0306,0,1,2940,1,1,1,1,1,0,0
"GUANGDONG BAIJIA BAITER INDUSTRY CO.,LTD./SPECIALTY-SEED-SOUTH","SPECIALTY-SEED-SOUTH",1084.36725822773,959.57465903427,0,1,2,1,1,1,1,0,0,0
"SHENZHEN YUAN LIU TECHNOLOGY CO,LTD./SPECIALTY-ATM-CHINA1","SPECIALTY-ATM-CHINA1",1977.75552318524,1855.62333090556,1977.75552318524,1,2500,1,0,1,1,1,0,0
"SHENYANG TECHE TECHNOLOGY CO.,LTD/BRANCH-CHINA-NORTHEAST","BRANCH-CHINA-NORTHEAST",6180,6046.2,6180,1,12000,1,0,1,1,0,0,0
"HANGZHOU HOPELEAD TECHNOLOGY CO.,LTD./BRANCH-ZHEJIANG/FUJIAN","BRANCH-ZHEJIANG/FUJIAN",44265.70965076944,36986.8675180821,27418.21055663224,2,10000,3,0,2,2,1,0,0
"V PLUS TECHNOLOGY CO.,LTD./BRANCH-TVIP","BRANCH-TVIP",6480,5637.8384,6165,1,7,3,1,3,1,1,0,0
"SHANXI HUAZHANG POWER TECHNOLOGY CO., LTD./BRANCH-CHINA-CENTRALWEST","BRANCH-CHINA-CENTRALWEST",110795,104648.234,113874.999999999999091,1,56025,7,2,2,1,1,0,0
"CHENGDU FANMI TECHNOLOGICAL CO.,LTD/BRANCH-CHINA-CENTRALWEST","BRANCH-CHINA-CENTRALWEST",5854.08,5355.74544,3454.08,2,3672,2,1,2,2,1,0,0
"WOOKWANG ELECTRONIC COMMUNICATIONS/BRANCH-KOREA1","BRANCH-KOREA1",45880.02466353884,42528.69919486657,12701.4792346288844,2,14006,3,0,5,2,0,0,0
"MOLTECH POWER SYSTEMS CO./SPECIALTY-GREATERCHINA-RESELLER","SPECIALTY-GREATERCHINA-RESELLER",24221,22823.057,651,3,37600,3,1,3,3,0,0,0
"BEIJING HANGRUITUOYU TECHNOLOGY CO., LTD./SPECIALTY-SEED-CENTRAL-NORTH","SPECIALTY-SEED-CENTRAL-NORTH",45260,42290.82,16700,1,67000,3,1,2,1,1,0,0
"SHENZHEN OSMARTLINK TECHNOLOGY CO., LTD/BRANCH-SHENZHEN1","BRANCH-SHENZHEN1",10920,9677.76,-540,1,12000,2,0,1,1,1,0,0
"FEI PO ELECTRONICS CO.,LTD/SPECIALTY-GREATERCHINA-RESELLER","SPECIALTY-GREATERCHINA-RESELLER",266091.68,253426.247,229058.730000000001,4,21836500,11,2,27,8,1,0,0
"SHENZHEN XINRUI TECHNOLOGY CO. LTD./SPECIALTY-ATM-CHINA1","SPECIALTY-ATM-CHINA1",32086,30707.2,10500,1,1910000,1,1,6,2,1,0,0
"BEIJING MEI ER DA TECHNOLOGY/SPECIALTY-GREATERCHINA-RESELLER","SPECIALTY-GREATERCHINA-RESELLER",32000,29430.1,0,1,80000,2,0,1,1,1,0,0
"SHENZHEN XIN YAZHOU HCYY/ALTERA-TEAM","ALTERA-TEAM",587555.2,563865.3113599998,10866,1,4816,10,2,9,2,1,0,0
"LINTRONIX CO., LTD./SPECIALTY-GREATERCHINA-RESELLER","SPECIALTY-GREATERCHINA-RESELLER",20553.95,17354.9741,6384,1,3415,9,2,9,2,1,0,0
"PROTON ELECTRONIC INDUSTRIAL CO., LTD./BRANCH-TAIPEI1","BRANCH-TAIPEI1",18768,17745.535,13867.2,1,3910,2,0,1,1,0,0,0
"NANJING TIANCHEN LIDA TECHNOLOGY CO., LTD/SPECIALTY-SEED-CENTRAL-NORTH","SPECIALTY-SEED-CENTRAL-NORTH",6336,6015.6672,6336,1,3840,1,0,1,1,1,0,0
"YH DIGITAL CORPORATION/SPECIALTY-EXCELTECH","SPECIALTY-EXCELTECH",4310.92793256342,3997.00931262304,4310.92793256342,1,33000,2,0,1,1,0,0,0
"CONWIN ENTERPRISES CO., LTD./BRANCH-TAIPEI2","BRANCH-TAIPEI2",9882,9083.8848,8166,1,3040,4,0,1,1,1,0,0
"ECKOM AUTO PARTS(SHANGHAI)CO.,LIMITED/BRANCH-SHANGHAI2","BRANCH-SHANGHAI2",74883,70196.84,80010.000000000000014,4,292000,6,2,5,4,0,0,0
"SHENZHEN BOANYINGTECHNOLOGY CO.,LTD./SPECIALTY-SEED-SOUTH","SPECIALTY-SEED-SOUTH",1233.33456589707,787.207906445406,0,1,2,1,1,1,1,0,0,0
"LI'S ELECTRONICS.,LTD/BRANCH-CHINASOUTH","BRANCH-CHINASOUTH",51399.8563887942478,47546.1639332549707,888.083127116108,2,3232010,5,0,4,2,0,0,0
"SHENZHEN ROMANSO ELECTRONICS .,LTD./BRANCH-SHENZHEN2","BRANCH-SHENZHEN2",7170.23096174079,6436.23398899466,4384.41163878701,1,110000,2,1,3,1,1,0,0
"CHONGQING KECHUAN ELECTRIC CO/BRANCH-CHINA-CENTRALWEST","BRANCH-CHINA-CENTRALWEST",563744.8,523944.1954,519611.200000000001,1,134320,6,0,3,1,0,0,0
"SHENZHEN LONG YUAN ZHUO YUE TECHNOLOGY DEVELOPMENT CO.,LTD/SPECIALTY-GREATERCHINA-RESELLER","SPECIALTY-GREATERCHINA-RESELLER",66962,62651.098,26920,2,799800,6,3,5,2,0,0,0
"INTRALUX AUSTRALIA PTY LTD/BRANCH-ANZ","BRANCH-ANZ",2560.32,1820.16288,1382.4,1,3168,2,0,3,1,0,0,0
"K-MAC POWERHEADS P/L/BRANCH-ANZ","BRANCH-ANZ",5795.39755901736,4700.03793325343,0,2,644,2,2,2,2,1,0,0
"BEIJING ZHENGGONG ELECTRONICS/BRANCH-BEIJING1","BRANCH-BEIJING1",2009.679686307042,1406.071665720812,0,3,10321,3,0,4,3,0,0,0
"JINGGE ELECTRONICS(HK)LTD/SPECIALTY-GREATERCHINA-RESELLER","SPECIALTY-GREATERCHINA-RESELLER",3900,3601.91585,0,1,65,3,1,1,1,0,0,0
"M\S SHARADA ELECTRICALS/BRANCH-INDIA","BRANCH-INDIA",193105.5,145432.1527531612,225355.49999999999,3,2099995,9,2,4,3,1,0,0
"XI'AN LING ELECTRIC AUTOMATION EQUIPMENT CO.,LTD/BRANCH-CHINA-CENTRALWEST","BRANCH-CHINA-CENTRALWEST",7554.56,6952.81926,2499.3,1,905,2,0,9,6,1,0,0
"SUZHOU VOASIN ELECTRONICS TECHNOLOGY CO.,LTD./BRANCH-TAIPEI1","BRANCH-TAIPEI1",25900,24154.3,26500,1,17500,5,0,1,1,1,0,0
"SHENZHEN BILL DOTS DIGITAL DISPLAY TECH CO.,LTD/BRANCH-SHENZHEN1","BRANCH-SHENZHEN1",194500,183710.25,172000,1,225000,3,0,1,1,1,0,0
"EXICOM TELE-SYSTEMS LTD/BRANCH-INDIA","BRANCH-INDIA",4200,3467.736,0,1,1200,1,0,1,1,0,0,0
"SHENZHEN FANDA OPTOELECTRONICS CO., LTD./SPECIALTY-ATM-CHINA1","SPECIALTY-ATM-CHINA1",24904.4,23849.822,58569.2,2,1365600,5,2,7,1,1,0,0
"SHENZHEN ZOOM RADIOACTIVE MATE/SPECIALTY-PSG","SPECIALTY-PSG",3614.154776417005,2132.190490766016,2429.819867571642,1,12000,4,1,1,1,0,0,0
"ITTIM TECHNOLOGY CO.,LTD/SPECIALTY-SEED-CENTRAL-NORTH","SPECIALTY-SEED-CENTRAL-NORTH",20868.5548293391,20772.0964560639,20868.5548293391,1,4490,1,0,1,1,0,0,0
"SHENZHEN DREAMSUN TECHNOLOGY CO., LTD./BRANCH-SHENZHEN1","BRANCH-SHENZHEN1",18133.3378354043,16793.9784801008,-13570.9495737608,1,9750,1,0,1,1,0,0,0
"SHANXI ZHIDIAN TECHNOLOGY CO.,LTD./ALTERA-TEAM","ALTERA-TEAM",15798.0222692872,13033.7687821206,0,1,24,1,0,1,1,0,0,0
"BEIJING HISEE CO.,LTD/BRANCH-BEIJING1","BRANCH-BEIJING1",7400.4,6434.702,-6130.8,1,3320,1,0,2,1,0,0,0
"KINGTRONIX TECHNOLOGY CO.,LTD/BRANCH-SHANGHAI1","BRANCH-SHANGHAI1",2549.76663416589,1841.809804603632,0.512872971584102,2,72600,3,1,3,3,0,0,0
"NINGBO SHANSHAN YUNTONG NEW ENERGY SYSTEMS CO LTD./BRANCH-ZHEJIANG/FUJIAN","BRANCH-ZHEJIANG/FUJIAN",1442.848703964259,1390.982203260759,1201.0941602239596,2,5500,2,0,2,2,0,0,0
"HEALTH & LIFE CO., LTD./BRANCH-TAIPEI2","BRANCH-TAIPEI2",4241.20023081362,3798.67496954542,0,1,4900,1,0,1,1,0,0,0
"FUJIAN NETPOWER TECHNOLOGY DEVELOPMENT CO.,LTD./BRANCH-ZHEJIANG/FUJIAN","BRANCH-ZHEJIANG/FUJIAN",6249,5951.698,6249,1,500,1,1,2,2,0,0,0
"JIANGSU ODIN ELECTRONIC AND TECHNOLOGY CO., LTD/BRANCH-NANJING","BRANCH-NANJING",9000,8067.25,9000,1,5000,1,0,1,1,0,0,0
"NANJING INTELLIGENT APPARATUS CO.,LTD./SPECIALTY-SEED-CENTRAL-NORTH","SPECIALTY-SEED-CENTRAL-NORTH",28627.2,26770.51608,28627.2,2,47868,4,0,2,2,1,0,0
"WESTPORT INNOVATIONS (AUSTRALIA) PTY LTD/BRANCH-ANZ","BRANCH-ANZ",4870,3355.161,3360,1,900,2,1,2,2,1,0,0
" SHENZHEN SUNWING TECHNOLOGY CO.,LTD/BRANCH-SHENZHEN1","BRANCH-SHENZHEN1",4979.5,4212.757550470194,3208,3,153500,4,2,4,3,1,0,0
"HANGZHOU QIXIN TECHNOLOGY CO.,LTD/BRANCH-ZHEJIANG/FUJIAN","BRANCH-ZHEJIANG/FUJIAN",6528,6407.616,6528,1,19200,1,0,1,1,1,0,0
"JINAN JINGYIDASHENG TECHNOLOGY CO., LTD/BRANCH-CHINA-NORTHEAST","BRANCH-CHINA-NORTHEAST",17775.3755446051,14862.68989304622,-129.208432478193,2,4,2,2,3,2,0,0,0
"SHANGHAI GENAI ELECTRONICS/SPECIALTY-PSG","SPECIALTY-PSG",47818.0319916173643,40683.2197052731748,10907.564755571678225,2,687100,9,3,9,3,1,0,0
"SHIL.YEN SEMICONDUCTORS CO LTD/SPECIALTY-GREATERCHINA-RESELLER","SPECIALTY-GREATERCHINA-RESELLER",16026.4,13760.3803186,10363.55,12,1113500,12,3,42,7,1,0,0
"TAIWAN ARC TECHNOLOGY CO., LTD./SPECIALTY-ATM-TAIWAN","SPECIALTY-ATM-TAIWAN",1974,1631.31,0,1,1200,1,0,2,1,0,0,0
"NEOWAVE TECHNOLOGY CORPORATION/BRANCH-TVIP","BRANCH-TVIP",2750,2455.2,1100,1,500,2,0,1,1,1,0,0
"REC TECHNOLOGY CO., LIMITED/BRANCH-TAIPEI2","BRANCH-TAIPEI2",40805.64,36396.60402,49221.72,5,31904,8,1,16,7,1,0,0
"GUANGZHOU YIKAI ELECTRONIC CO., LTD/BRANCH-CHINASOUTH","BRANCH-CHINASOUTH",30400,27272.72,76000,1,4000,1,1,1,1,1,0,0
"NANJING CHANGYANG TECHNOLOGY CO.,LTD/SPECIALTY-SEED-CENTRAL-NORTH","SPECIALTY-SEED-CENTRAL-NORTH",48559.648,41720.53616,35448.416,2,131128,4,2,5,2,1,0,0
"SHANGHAI WINEAST ELECTRONIC CO/SPECIALTY-GREATERCHINA-RESELLER","SPECIALTY-GREATERCHINA-RESELLER",5667.778243197273,5229.332479068074,4305.777895108863,1,216000,4,0,2,1,1,0,0
"SHENZHEN YUANMAI TECHNOLOGY CO/BRANCH-SHENZHEN1","BRANCH-SHENZHEN1",15500,14127.4,7750,1,10000,2,0,1,1,0,0,0
"I.T.C. PRODUCTS PTY LTD/BRANCH-ANZ","BRANCH-ANZ",1895.647194768941,1319.428693729808,716.677805879548,2,12700,3,0,4,2,1,0,0
"XI'AN DEMI M&C TECHNOLOGY CO.,LTD/BRANCH-CHINA-CENTRALWEST","BRANCH-CHINA-CENTRALWEST",178400,169960.94,811240.000000000001819,1,328000,2,2,5,4,1,0,0
"SHENZHEN ENTEER TECHNOLOGY CO., LTD/SPECIALTY-GREATERCHINA-RESELLER","SPECIALTY-GREATERCHINA-RESELLER",3844.26494871091,3579.03100727605,2747.57966547308,1,560000,3,0,1,1,0,0,0
"MINDTECK INDIA LIMITED/BRANCH-INDIA","BRANCH-INDIA",9585.3,8424.0609,6193.8,3,315,3,1,5,3,0,0,0
"P.S.K. LTD., PART.(PONGSAKORN)/BRANCH-TVIP","BRANCH-TVIP",16400,14324,0,1,200000,2,1,2,1,1,0,0
"BEP MARINE LIMITED/BRANCH-ANZ","BRANCH-ANZ",21944.79251076449,16218.42868515486,10694.810271235858,1,400,4,1,1,1,1,0,0
"TIANJIN HUALAI TECHNOLOGY CO.,LTD/BRANCH-BEIJING1","BRANCH-BEIJING1",47976.1753534125,47775.0156279866,14647.6701764793,2,11950,3,0,2,2,0,0,0
"COMPAC INDUSTRIES LIMITED/BRANCH-ANZ","BRANCH-ANZ",1196.19624,700.563997107315,313.65995241472926,1,4000,3,0,2,1,0,0,0
"WIMA TECHBOLOGY HK LIMITED/SPECIALTY-GREATERCHINA-RESELLER","SPECIALTY-GREATERCHINA-RESELLER",690088.48,611086.31016,601408.480000000000682,2,606668,10,3,15,2,1,0,0
"AUSTRALIAN INDUCTION HEATING CO PTY LTD/BRANCH-ANZ","BRANCH-ANZ",1428.786396809868,1118.740877285381,0,2,70,1,0,3,2,1,0,0
"SHENZHEN DRIVER-LED LIGHTING CO., LTD./BRANCH-TAIPEI1","BRANCH-TAIPEI1",82195,77496.61,62891.9,2,1455500,4,1,9,1,1,0,0
"SKYMOI TECHNOLOGY CO.,LIMITED/BRANCH-SHENZHEN2","BRANCH-SHENZHEN2",6530,5998.79,3800,2,5000,2,1,2,2,0,0,0
"INFOCUBE INC./BRANCH-KOREA2","BRANCH-KOREA2",1116683.19738214922,1031048.0285123651,937494.29349726594711,1,109123,11,3,12,4,1,0,0
"SHENZHEN EVERBELL/BRANCH-SHENZHEN1","BRANCH-SHENZHEN1",76519.7,74127.13,-8880.3,3,525000,6,0,3,2,0,0,0
"XIAN SHUXING ELECTRONIC TECHNOLOGY CO., LTD/BRANCH-CHINA-CENTRALWEST","BRANCH-CHINA-CENTRALWEST",32103,31066.725,32103,1,123,1,0,1,1,0,0,0
"AEGIS PTY LTD/BRANCH-ANZ","BRANCH-ANZ",3378.2699948366539,2639.5354491977966,3267.6236070039539,4,4940,2,0,5,5,1,0,0
"HARBIN HUIBAO SCIENCE AND TECHNOLOGY CO.,LTD/BRANCH-CHINA-NORTHEAST","BRANCH-CHINA-NORTHEAST",5152.581,5036.4846,5152.581,1,3570,1,0,1,1,0,0,0
"NANTONG UTRONICS ELECTRONICS CO.,LTD/SPECIALTY-GREATERCHINA-RESELLER","SPECIALTY-GREATERCHINA-RESELLER",595891.8941463113,572192.894883461929,187926.084085604642121,2,5963258,10,3,42,5,1,0,0
"HV ELECTRONICS/BRANCH-ANZ","BRANCH-ANZ",1060.23222060958,886.40328392818,0,1,150,1,0,1,1,0,0,0
"XIAMEN HEJIAXING ELECTRONICS C/SPECIALTY-GREATERCHINA-RESELLER","SPECIALTY-GREATERCHINA-RESELLER",92050,88987.425,0,1,42300,2,0,3,1,0,0,0
"SHANGHAI EAST BEST FOREIGN TRADE CO.,LTD./BRANCH-SHANGHAI1","BRANCH-SHANGHAI1",7935.29045973188,6943.23799187262,0,1,24000,1,0,4,1,0,0,0
"YANGZHOU RUIKONG AUTOMOTIVE EL/BRANCH-NANJING","BRANCH-NANJING",5883,5369.9667,0.000000000000171,1,730,1,1,3,2,0,0,0
"MACHVISION,INC./BRANCH-TAIPEI2","BRANCH-TAIPEI2",40060,14648.08,28060,1,33000,5,1,3,1,1,0,0
"EMPERYLAND NEW ENERGY TECHNOLOGY (SHANGHAI) CO., LTD/SPECIALTY-ATM-CHINA1","SPECIALTY-ATM-CHINA1",6300,5981.242425,6300,1,150000,1,0,1,1,0,0,0
"XIAMEN FOREVERUSE THECHNOLOGY/BRANCH-ZHEJIANG/FUJIAN","BRANCH-ZHEJIANG/FUJIAN",3472.784126206375,2964.647809995629,62.4790689510342,2,13600,2,0,2,2,0,0,0
"CHENGDU SUNWAY TECHNOLOGY CO.,LTD/BRANCH-CHINA-CENTRALWEST","BRANCH-CHINA-CENTRALWEST",6575,3830.112,0,1,300,1,1,2,1,0,0,0
"JIANGMEN HONGKE ELECTRONIC TECHNOLOGY CO LTD/BRANCH-SHENZHEN1","BRANCH-SHENZHEN1",2862,2660.58,0,1,6000,1,0,1,1,0,0,0
"TECHNOPOWER INTERNATIONAL/BRANCH-INDIA","BRANCH-INDIA",1212.5,1132.9,0,1,50,1,0,1,1,0,0,0
"ARWIN TECHNOLOGY LIMITED/BRANCH-HONGKONG1","BRANCH-HONGKONG1",3496.42100069364,2762.09784823068,3496.42100069364,1,3000,2,0,1,1,1,0,0
"FLEETWOOD RECREATIONAL VEHICLES P/L/BRANCH-ANZ","BRANCH-ANZ",321430.9,269495.173630846388,60488.799999999998011,1,123580,11,2,29,3,1,0,0
"SHENZHEN NOWADA TECHNOLOGY CO., LTD./BRANCH-SHENZHEN1","BRANCH-SHENZHEN1",351144,339913.2444,438324,1,292620,4,3,2,1,1,0,0
"MCS LOGIC/BRANCH-KOREA1","BRANCH-KOREA1",3579.42575533529,2482.83000075925,1151.5833741295173,1,380,2,0,2,2,0,0,0
"CORETEC/BRANCH-KOREA1","BRANCH-KOREA1",8617.083754934524,7547.202453648983,2896.43096419639492,2,16000,4,0,3,3,0,0,0
"ONATION CORPORATION/BRANCH-HSINCHU/KH","BRANCH-HSINCHU/KH",2868.25,1017.56,221.25,3,16250,3,1,3,3,0,0,0
"NANJING JILONG OPTICAL COMMUNICATION CO., LTD,/BRANCH-NANJING","BRANCH-NANJING",1203.85940867979,1036.84055635783,1203.85940867979,1,152,1,1,1,1,0,0,0
"SUZHOU PU LU TAO QI LIGHTING CO.,LTD./BRANCH-SHANGHAI1","BRANCH-SHANGHAI1",7259.72931895491,6478.28616921184,7259.72931895491,1,12000,1,0,3,1,0,0,0
" XIAONIU TECHNOLOGY CO., LTD./BRANCH-BEIJING2","BRANCH-BEIJING2",3115.13803634856,2654.776557005095,3115.13803634855,1,240,2,2,1,1,1,0,0
"XI'AN GUANGSHEN ELECTRONICAL.,/SPECIALTY-GREATERCHINA-RESELLER","SPECIALTY-GREATERCHINA-RESELLER",11633.8,10477.40384,14801.6,1,2936,3,0,4,1,0,0,0
"AUSTEM CO. LTD/BRANCH-KOREA2","BRANCH-KOREA2",1303.7055242717986,1091.8126240591469,138.30838669283325,1,14,2,0,5,2,0,0,0
"SHENZHEN ATUE TECHNOLOGY CO.,LTD/BRANCH-SHENZHEN1","BRANCH-SHENZHEN1",1060,907.3,-6360,1,5000,1,0,1,1,0,0,0
"YUAN CHANG ELECTRONICS CO.,LTD. ENTERPRISE MOUNTAIN BRANCH/BRANCH-SHENZHEN1","BRANCH-SHENZHEN1",18961.64390025435,17271.94528709763,-179.22775351155,1,100000,2,2,1,1,1,0,0
"ARS ELECTRONICS COMPANY/SPECIALTY-GREATERCHINA-RESELLER","SPECIALTY-GREATERCHINA-RESELLER",8680,8139.519,0,4,9100,4,1,4,3,0,0,0
"SHENZHEN BOYONG TECHNOLOGY CO., LTD./BRANCH-SHENZHEN1","BRANCH-SHENZHEN1",37769.3937467841,34472.8,0.000000000007276,1,20000,1,1,1,1,0,0,0
"SHANDONG INSTITUTE OF QUANTUM SCIENCE AND TECHNOLOGY CO., LTD/ALTERA-TEAM","ALTERA-TEAM",4330.02715598227,3864.96901388558,2.199547518092,1,256,1,0,2,2,1,0,0
"SUZHOU LONGET ENVIRONMENT TECHNOLOGY CO.,LTD/BRANCH-SUZHOU","BRANCH-SUZHOU",2036.03913045933,1665.934467918768,0,1,50,2,0,1,1,0,0,0
"SHANGHAI DAZHU ELECTRONIC EQUIPMENT CO.,LTD/SPECIALTY-GREATERCHINA-RESELLER","SPECIALTY-GREATERCHINA-RESELLER",1863.03796405105,1590,1190.61452513966,1,50000,2,0,1,1,1,0,0
"CHENGDU PAIRUI TECH CO.,LTD/SPECIALTY-SEED-CENTRAL-NORTH","SPECIALTY-SEED-CENTRAL-NORTH",5880.30574689308,5542.58211400977,0,1,1170,1,0,1,1,0,0,0
"SHENZHEN ZHENGYU ELECTRIC DRIVE AUTOMOTIVE TECHNOLOGY CO., LTD/SPECIALTY-SEED-SOUTH","SPECIALTY-SEED-SOUTH",2536.874503267325,2203.321516417618,312.5810333068837,1,10159,4,2,6,4,1,0,0
"YAO ZHENG CO., LTD./BRANCH-TAIPEI2","BRANCH-TAIPEI2",6011.42170123235,4687.92171793074,6011.42170123235,1,4000,1,1,1,1,1,0,0
"BPW TECHNOLOGY INC./BRANCH-CHINASOUTH","BRANCH-CHINASOUTH",105873.892935177553,92447.683400665232,102196.80813010916,1,227700,11,3,8,1,1,0,0
"SICHUAN ADITES TECHNOLOGY COMPANY LIMITED/BRANCH-CHINA-CENTRALWEST","BRANCH-CHINA-CENTRALWEST",9380.6,8876.8407,9380.6,1,5270,1,1,1,1,0,0,0
"SUVEG ELECTRONICS/BRANCH-INDIA","BRANCH-INDIA",117641.659460642257,94829.696792392516,51553.04238760363228,3,342875,5,2,4,3,1,0,0
"NEWGAME PAD LIMITED/BRANCH-SHENZHEN1","BRANCH-SHENZHEN1",79063.2,73833.3192,41630.4,1,84360,5,2,3,1,1,0,0
